stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3361743739673069,1.3223994255065918,0.6129495428573369
1,2,1.318413175855364,1.3145272765840803,0.6394689068165672
1,3,1.302380508184433,1.3091717822211129,0.6517957497111873
1,4,1.296291915859495,1.3007740906306675,0.6559852013921542
1,5,1.2870448410511017,1.2996937445231846,0.6582814114210581
2,1,1.2870429413659232,1.2951485906328475,0.674688513852891
2,2,1.2801355719566345,1.291022379057748,0.6836970434648106
2,3,1.2782115152903966,1.288409229687282,0.6891345081636251
2,4,1.2717620066234043,1.2866252320153373,0.6956057912410506
2,5,1.2683065772056579,1.2861102376665388,0.699754177264532
2,6,1.2651270730154855,1.2823427302496775,0.7068200631568676
2,7,1.2632392466068267,1.2819638218198504,0.7059623093756088
2,8,1.257914457150868,1.2820361920765468,0.7057541150635657
2,9,1.2560511001518795,1.2808836153575351,0.7080694027538087
2,10,1.259061645609992,1.2802309683391027,0.7101533839539337
2,11,1.2573310681751797,1.2800734383719308,0.7107553693711982
2,12,1.2538921083722796,1.278925827571324,0.7106505502463403
2,13,1.2520676698003497,1.2787943431309292,0.7117105414783068
2,14,1.2538742823260172,1.2786112070083617,0.7146441242562408
2,15,1.2528201946190425,1.2783486161913191,0.7158335046945403
