stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3706331704344068,1.3282323837280274,0.6063781638433541
1,2,1.3345260764871325,1.3232492991856166,0.6485272056290061
1,3,1.320754462480545,1.3057756423950195,0.6783294050735151
1,4,1.3080250271729061,1.3027658939361573,0.6801105596711415
1,5,1.3019339178289686,1.2957908868789674,0.6796856664923041
2,1,1.2994063121931894,1.2888480288641793,0.699097753828937
2,2,1.289009256873812,1.284962466784886,0.7164353088109994
2,3,1.284023690223694,1.2812499284744263,0.719847405068565
2,4,1.2752964990479605,1.2773866925920758,0.7351380306568999
2,5,1.2711605778762272,1.2819638899394443,0.7352998402165581
2,6,1.2625436220850264,1.2813340425491333,0.7330935139753066
2,7,1.2614048864160265,1.278030674798148,0.7315673063085606
2,8,1.2585351058415004,1.2749853713171824,0.7372715184728061
2,9,1.2518980588231767,1.2755628858293806,0.7369546100471623
2,10,1.2489042009626117,1.274703288078308,0.7359045976264869
2,11,1.2478596874645778,1.2763129302433558,0.7350399803065105
2,12,1.245746442249843,1.2734197275979178,0.7397797805686356
2,13,1.2457760504313877,1.2747817005429949,0.7367917149857881
2,14,1.2432480088302067,1.27529148714883,0.737896992724397
2,15,1.2462219204221452,1.275965768950326,0.7380025646516496
