stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3160372682980128,1.2919058220727102,0.7058578313552635
1,2,1.2996870636940003,1.2862205982208252,0.7136287934963123
1,3,1.2925869567053658,1.2861388070242745,0.7119351782503379
1,4,1.2896054344517844,1.2832359313964843,0.7118176879637386
1,5,1.2888980950628008,1.2844057832445417,0.7136587831276621
2,1,1.2876802785055979,1.2830040727342877,0.7171161914549377
2,2,1.2864221010889325,1.282768944331578,0.7184864586299604
2,3,1.2853766322135924,1.2809915031705583,0.7214424707814729
2,4,1.2829118950026377,1.280035444668361,0.7204146145804862
2,5,1.2823669152600425,1.28016984803336,0.7212408809210954
2,6,1.2814323459352766,1.2805355821337019,0.7228176675872263
2,7,1.2803012456212726,1.279994307245527,0.7224641880579593
2,8,1.2798909570489612,1.2791696514402118,0.7245381805857282
2,9,1.2813758833067759,1.2783872434071133,0.725545180259177
2,10,1.28166093315397,1.2780018533979143,0.7236774498130903
2,11,1.2800101467541285,1.2791467768805367,0.7245887843218487
2,12,1.278234314918518,1.278521033695766,0.725659637239044
2,13,1.2791037372180394,1.2779296159744262,0.7259139687095281
2,14,1.277000879389899,1.2776032039097378,0.7264463230445536
2,15,1.280527151482446,1.2775372300829206,0.7250218677031061
