stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3712003035204752,1.3338409423828126,0.6346548484929257
1,2,1.3421454089028495,1.3155919109072005,0.6672896583032067
1,3,1.32318138054439,1.3169135127748761,0.6758195993023762
1,4,1.3157367152827126,1.308237304006304,0.6822757466382315
1,5,1.3066894471645356,1.3066382646560668,0.6830464161616102
2,1,1.2995316088199615,1.2954572984150479,0.7097578690805902
2,2,1.294237573657717,1.294463951247079,0.7154949865218241
2,3,1.2816829323768615,1.289299167905535,0.7229123775605961
2,4,1.2770545065402985,1.288659484045846,0.7213764509554409
2,5,1.274161958694458,1.2877010481698172,0.7328283116177755
2,6,1.2680484414100648,1.2837730203356061,0.7365140127923843
2,7,1.2613287763936178,1.2838421276637486,0.7325247768016939
2,8,1.2579492849963052,1.284005114010402,0.7335359294245347
2,9,1.2557212804044997,1.2837287289755686,0.73483581171022
2,10,1.2523414543696811,1.2811095884868078,0.7397322480356862
2,11,1.2517483489853996,1.2819616079330445,0.7360002772371883
2,12,1.2449438342026302,1.2813671282359531,0.7390465265226898
2,13,1.2458918954644884,1.2811869825635638,0.7399117372343353
2,14,1.2454076673303331,1.2804657459259032,0.7381278505022577
2,15,1.2433450264590127,1.280903342791966,0.7397117906544146
