stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3143574987139022,1.2897962982004338,0.7095550052647583
1,2,1.2993328894887652,1.2859131718276868,0.7230823598340227
1,3,1.293707275390625,1.2819466529258008,0.7208334061763679
1,4,1.2917508227484567,1.282830590870291,0.720117014820094
1,5,1.291104633467538,1.2838859832223086,0.7208027451884519
2,1,1.2905252414090294,1.2805149744326205,0.7231363711883202
2,2,1.2889677039214542,1.279785843668987,0.7255212968745036
2,3,1.28594634107181,1.2799534257932992,0.7266491293621854
2,4,1.2882265865802764,1.2776171948608017,0.7301802191780579
2,5,1.284719124010631,1.278240343466162,0.7296531561285079
2,6,1.283069373028619,1.2772699390503175,0.7300203960014955
2,7,1.282070016009467,1.2769738616365376,0.7309792385231628
2,8,1.2842730700969696,1.275531297274027,0.7307459404157933
2,9,1.2812556752136774,1.2757682883165737,0.7328552316036857
2,10,1.2820615581103734,1.2754488560817672,0.73274185468482
2,11,1.2822361588478088,1.275138908104038,0.7331234817575554
2,12,1.279932635171073,1.2744958305103893,0.7325641283020479
2,13,1.2815047826085773,1.2750178545766548,0.7318567964860004
2,14,1.281146000112806,1.27556973770128,0.7326526734847268
2,15,1.2812090524605342,1.2742842996821684,0.7338353945655997
