stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3155762485095432,1.307442360383304,0.6889967451119825
1,2,1.2983980817454202,1.3034809067075053,0.6970907257543172
1,3,1.2957877712590353,1.3035340290018582,0.7046492736321273
1,4,1.29223393031529,1.2977521908261984,0.703466203152948
1,5,1.28800100173269,1.298776305508061,0.6995549079010858
2,1,1.2894771780286516,1.298141310559237,0.7031365919180594
2,2,1.2864292613097599,1.2964650035541962,0.7065651729425027
2,3,1.2853448459080288,1.297106257096969,0.7078548737185945
2,4,1.2870136984757015,1.2948518976595738,0.7065088107710047
2,5,1.2831971194062914,1.2945778582397842,0.7089114411783127
2,6,1.2844394479479109,1.2927726381815265,0.70925815732228
2,7,1.2828370724405562,1.2943059444002503,0.7089478323917345
2,8,1.2811868352549416,1.293678187643993,0.7083285530042779
2,9,1.2811273421560014,1.2923995985279322,0.7101878060327378
2,10,1.2816492378711701,1.2917829307855344,0.7084904365526582
2,11,1.2814471985612597,1.2923638977893959,0.7089576209664068
2,12,1.2811796648161753,1.2931691155289158,0.7093398954543372
2,13,1.2809274400983537,1.2931199532779143,0.7093144099164014
2,14,1.2770522943564824,1.2926135320289462,0.7101555129374928
