stage,epoch,train_loss,val_loss,val_auroc
1,1,1.317579415014812,1.301208564213344,0.6698872216046997
1,2,1.2987951883247921,1.3010490894317628,0.6942839011061739
1,3,1.2959791472979953,1.3001832451139177,0.7010959184403733
1,4,1.2940333894320897,1.293461925642831,0.7070272807687877
1,5,1.2923577674797604,1.2932135956627981,0.7070655395500038
2,1,1.2932109313351767,1.2924710988998414,0.7090511313162905
2,2,1.2892327121325902,1.2912329265049525,0.7111601422746034
2,3,1.2873007927622113,1.291332963534764,0.7121011390553498
2,4,1.2874863590512957,1.28985664163317,0.7131615431720765
2,5,1.2865502076489586,1.2880048172814504,0.7145923153787497
2,6,1.2865579971245358,1.288359877041408,0.7159968442719203
2,7,1.2826721012592315,1.2874276808329992,0.7169701924034151
2,8,1.2820224574634007,1.2874781574521745,0.7170061538903216
2,9,1.2829919866153172,1.286345284325736,0.7180821913061817
2,10,1.2814284665243967,1.285762848172869,0.718323660778467
2,11,1.2806621875081743,1.2867108719689506,0.7185868443553322
2,12,1.282313620192664,1.2862627983093262,0.7184843310371308
2,13,1.2804089742047446,1.285579320362636,0.7190673847669252
2,14,1.2818250400679452,1.2862959725516183,0.7186678950440156
2,15,1.2823931310858045,1.2860633373260497,0.7185788015335884
