stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3427047269684929,1.323285893031529,0.6807512029462784
1,2,1.3135125424180711,1.3097028562000819,0.697009374465235
1,3,1.3051380830151693,1.3095345156533378,0.687329446349773
1,4,1.2996195929391043,1.301996844155448,0.6968911723939287
1,5,1.2883933186531067,1.3000635726111276,0.699748475168935
2,1,1.2861162636961256,1.2956477914537703,0.6993667603330426
2,2,1.28345171553748,1.2926042658942087,0.7116318867661946
2,3,1.2786976541791644,1.2888895681926182,0.7181116863599054
2,4,1.2700237802096777,1.2881747552326748,0.7195512093684979
2,5,1.2717781058379583,1.2859868901116507,0.7262836304845441
2,6,1.2675839637007031,1.2877370391573224,0.7243777660106502
2,7,1.2615331487996237,1.2851266281945364,0.7287959509465338
2,8,1.2593560593468802,1.286593552998134,0.7223624363076684
2,9,1.25720077923366,1.2851698568889074,0.7280834536992122
2,10,1.2558724582195282,1.285970221246992,0.7282781175906317
2,11,1.2571082285472326,1.2844574894223895,0.7302349279482377
2,12,1.2560396228517805,1.284578537940979,0.7303704200031435
2,13,1.2577196836471558,1.2829277072634016,0.7293401702868824
2,14,1.2513251994337355,1.283497783115932,0.7318117658837583
2,15,1.2556473008223943,1.282185012953622,0.7321200596526565
