stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3661859522583664,1.3246195628681285,0.620828504092206
1,2,1.3389053184499022,1.3309326911355084,0.6499422560390112
1,3,1.3242706778228923,1.3173388338343983,0.6611331752158176
1,4,1.313714752915085,1.305659460511437,0.6706466641439706
1,5,1.305698218525097,1.3041432228955356,0.6707679735791416
2,1,1.3011697197473178,1.2953779436050252,0.6838950756119437
2,2,1.2893452112392714,1.2882239691076431,0.7030580899525207
2,3,1.2796619951084096,1.2871743670121871,0.7010109710366886
2,4,1.276919307888195,1.2815969022200069,0.7205658259010713
2,5,1.2673532930753564,1.2830560283864882,0.7267872394008317
2,6,1.2619940709042292,1.2829740468193502,0.7319041322035634
2,7,1.2565061232095123,1.2797164018141394,0.7319056605933811
2,8,1.249398406474821,1.2796513607157742,0.7359221610886243
2,9,1.2456164744592482,1.275852786028449,0.7441381689178004
2,10,1.2435149300482966,1.2725991807519432,0.7497854605965626
2,11,1.236924982840015,1.2713257813836163,0.7465651779236276
2,12,1.2273642946315069,1.2766298419014017,0.7457619571543176
2,13,1.2272864362244964,1.2775072528716716,0.7473185225695868
2,14,1.22279606967844,1.274299516397364,0.7522654027574018
2,15,1.219407957728191,1.2714564130905477,0.753868729884167
2,16,1.211383068433372,1.271172122521834,0.7549976176645127
2,17,1.2100842896328177,1.2727448984900898,0.7538846084960819
2,18,1.2145225168556295,1.2767639925135648,0.7525325155240363
2,19,1.208524174587701,1.276841019564134,0.7543464947689069
2,20,1.2047186455418986,1.2736932090259492,0.755520784991077
2,21,1.2012928955016597,1.2745365522762033,0.7555994325471777
2,22,1.2020115640855604,1.271073197298509,0.7574358270210212
2,23,1.1989462593550324,1.2756103181583995,0.7559576530818984
2,24,1.196368537923341,1.2713784623273554,0.7587337916222324
2,25,1.196426163437546,1.270727144205634,0.7581476576833939
2,26,1.1986932933971446,1.272035268538776,0.7576504881463649
2,27,1.1952643272697285,1.2754534859070803,0.7562229908461388
2,28,1.1967629213486948,1.2756810041672406,0.7564717093557427
2,29,1.1955340869965092,1.272431072704295,0.756982770317726
2,30,1.1947995994680671,1.2739688540524978,0.7564902132567755
