stage,epoch,train_loss,val_loss,val_auroc
1,1,1.363449575439576,1.333738898379462,0.6579150765213877
1,2,1.3415071586126923,1.3517266511917114,0.6798932720261412
1,3,1.325004368700007,1.3145651604448043,0.6936781950166294
1,4,1.3154291029899352,1.3157753314290728,0.6970534812313768
1,5,1.3076213373932788,1.302351461989539,0.7009997722249318
2,1,1.3007397241489862,1.2946355376924787,0.7152952332440178
2,2,1.289813728742702,1.289796302148274,0.7157875802229785
2,3,1.283255075895658,1.283710413319724,0.7211558721447815
2,4,1.2779290727389756,1.283891990355083,0.7332929715978781
2,5,1.2693377887049029,1.281197726726532,0.7418889475744735
2,6,1.2638025059494922,1.276039000068392,0.7485679732259782
2,7,1.2591359025688582,1.276868854250227,0.7497209373447224
2,8,1.2527271797580104,1.271851510660989,0.7489453004090839
2,9,1.248664814297871,1.2716364204883577,0.7549546487356276
2,10,1.2456985609505766,1.2718733821596415,0.7607821775170287
2,11,1.241148720505417,1.2725613636629922,0.7535764969747506
2,12,1.235132219329957,1.2726207537310463,0.7546439389351082
2,13,1.2265353882184593,1.2731269342558724,0.757516738792808
2,14,1.2257191077355416,1.2698421895503995,0.759315879138577
2,15,1.2206295933774722,1.2711655029228754,0.7614620342231563
2,16,1.218471336749292,1.2711862095764703,0.758966675990911
2,17,1.2127360291378473,1.2695718799318587,0.7622758844149445
2,18,1.2109536432450818,1.26907314147268,0.7632578364115562
2,19,1.2084585498738032,1.2729180557387216,0.7608783734894596
2,20,1.2058653677663496,1.2723842314311435,0.7620924286810159
2,21,1.2059600827514485,1.2714165423597608,0.7621996646652348
2,22,1.2032072358233954,1.2725662112236025,0.7637106832102436
2,23,1.1978744627327047,1.2693880089691707,0.7639524533249232
2,24,1.2029831447908956,1.269700473546982,0.7625886737230937
2,25,1.1956848361158885,1.269274433170046,0.7639139191649207
2,26,1.1964819642805284,1.272741379056658,0.7611063825749981
2,27,1.1975681800996103,1.2732177887644087,0.7629091434774177
2,28,1.1982091396085677,1.2746596693992616,0.7613997682477518
2,29,1.1940748480058485,1.2742790264742716,0.762548683242656
2,30,1.1947165875024692,1.273144189800535,0.7618602683171878
