stage,epoch,train_loss,val_loss,val_auroc,minutes
1,1,1.2932743137497424,,0.7109809171793577,2.686645551522573
2,2,1.240209942576529,,0.793597103809624,6.596043483416239
2,3,1.2095666000212746,,0.814695081062377,6.522095286846161
2,4,1.1935481961529046,,0.8162067506073996,6.589185484250387
2,5,1.1826797994878295,,0.8212297585661338,6.575523193677267
2,6,1.1722063529863342,,0.8233381889959921,6.581240248680115
2,7,1.1629662087006718,,0.8244317323342162,6.552138340473175
2,8,1.157536307187699,,0.8269080470638579,6.463362681865692
