stage,epoch,train_loss,val_loss,val_auroc
2,1,1.424733281135559,1.1509183645248413,0.5241613683997306
2,2,1.3956509828567505,1.1317908763885498,0.551017498138706
2,3,1.3692957162857056,1.1145763397216797,0.5761579884655245
2,4,1.3455851078033447,1.0991629362106323,0.5988322037503225
2,5,1.3243805170059204,1.085447072982788,0.6190236012572423
2,6,1.3055015802383423,1.0733134746551514,0.6369250452710793
2,7,1.2887426614761353,1.0626376867294312,0.6522040107577325
2,8,1.273887276649475,1.0532909631729126,0.6653087677850632
2,9,1.2607187032699585,1.0451446771621704,0.676504343183313
2,10,1.249029278755188,1.0380734205245972,0.6859304813364645
2,11,1.2386246919631958,1.0319571495056152,0.6935936480296107
2,12,1.229329228401184,1.0266838073730469,0.7002265566469408
2,13,1.220987319946289,1.0221508741378784,0.7057528365683646
2,14,1.2134623527526855,1.018265962600708,0.7101585164452768
2,15,1.2066370248794556,1.014946699142456,0.7139180549682119
2,16,1.2004116773605347,1.0121203660964966,0.7167542953933832
2,17,1.1947021484375,1.00972318649292,0.7187041827430704
2,18,1.1894378662109375,1.0077002048492432,0.720491954476367
2,19,1.1845601797103882,1.0060033798217773,0.7220009374661905
2,20,1.180021047592163,1.004591464996338,0.723052149447228
2,21,1.1757804155349731,1.0034289360046387,0.7239103388267891
2,22,1.17180597782135,1.0024839639663696,0.7245995736979369
2,23,1.168070912361145,1.0017285346984863,0.7248404278722599
2,24,1.1645530462265015,1.0011372566223145,0.72487242341858
2,25,1.1612334251403809,1.000686526298523,0.7249485369198686
2,26,1.1580960750579834,1.000354290008545,0.7245106329278812
2,27,1.1551271677017212,1.0001206398010254,0.7242614368139425
2,28,1.1523138284683228,0.999966561794281,0.7239872257926188
2,29,1.149645209312439,0.9998746514320374,0.7232629825216791
2,30,1.1471105813980103,0.999829113483429,0.7225506053937533
2,31,1.1447008848190308,0.9998154640197754,0.7218517964376774
2,32,1.1424070596694946,0.9998209476470947,0.7211800840584143
2,33,1.1402209997177124,0.9998343586921692,0.7205061072543908
2,34,1.1381354331970215,0.9998462796211243,0.7199537296557378
2,35,1.1361435651779175,0.9998487830162048,0.7193345110182561
2,36,1.134238600730896,0.9998355507850647,0.7188766654482871
2,37,1.1324152946472168,0.9998019933700562,0.7182410097186533
2,38,1.1306681632995605,0.9997449517250061,0.7176885673275798
2,39,1.1289923191070557,0.9996626377105713,0.7171966920841589
2,40,1.1273834705352783,0.9995548725128174,0.7168764096825229
2,41,1.1258375644683838,0.9994221925735474,0.7165202423190875
2,42,1.1243503093719482,0.9992663264274597,0.7162255047261098
2,43,1.1229190826416016,0.9990898370742798,0.7160582333511927
2,44,1.121539831161499,0.9988957047462463,0.7160244181641595
2,45,1.1202101707458496,0.9986875653266907,0.7160518922727609
2,46,1.1189266443252563,0.9984687566757202,0.7160307281906179
2,47,1.1176872253417969,0.9982430338859558,0.715957551016064
2,48,1.116489052772522,0.9980138540267944,0.7160717917738869
2,49,1.1153302192687988,0.9977844953536987,0.7161902042693249
2,50,1.1142083406448364,0.9975578188896179,0.7162416012961819
2,51,1.1131218671798706,0.9973363876342773,0.7164401880620442
2,52,1.112068772315979,0.9971221685409546,0.7165310562428219
2,53,1.111047625541687,0.9969165921211243,0.7167516099562494
2,54,1.1100564002990723,0.9967209100723267,0.7169741445355002
2,55,1.109094500541687,0.9965356588363647,0.7171883485975183
