stage,epoch,train_loss,val_loss,val_auroc
1,1,1.3606478014299948,1.3277043291500636,0.6799434627873221
1,2,1.3444768799248563,1.2998222321271897,0.7033105434028943
1,3,1.325220804060659,1.2984451583453587,0.7070331926223761
1,4,1.3139277709427701,1.2882353169577463,0.7108476250654928
1,5,1.3052649837668224,1.2955659568309783,0.710493081426937
2,1,1.3006290120463218,1.2884535785232272,0.7187387348717559
2,2,1.2901540398597717,1.2817822452102388,0.7248861719944557
2,3,1.2790636452295447,1.2750076966626303,0.7361477800464262
2,4,1.2738183954710602,1.2690252606357848,0.7460369290562809
2,5,1.2684257594488,1.2668237451996123,0.7530009872214235
2,6,1.2605632344881694,1.2654628847326552,0.7512287116260987
2,7,1.2539261143694642,1.268317271556173,0.7550147743091877
2,8,1.2481975670783751,1.2648646090711866,0.7595363415402588
2,9,1.2438077003725114,1.263732055255345,0.7617900253943198
2,10,1.2418812865852027,1.2642505313668932,0.7633073693244699
2,11,1.2371565552167996,1.2605908466236933,0.7675876514677172
2,12,1.2289603455092317,1.2604056362594878,0.7674359851515294
2,13,1.2238591358225832,1.260472980567387,0.7669551242011317
2,14,1.22529213787407,1.261161489571844,0.768379923134878
2,15,1.2182843589013623,1.2603994237525122,0.7673444042926703
2,16,1.2134815025073227,1.259570165191378,0.7672408670622798
2,17,1.2142796798418927,1.25811793080398,0.7714476508654654
2,18,1.208883866827975,1.260560410789081,0.7721193544480102
2,19,1.2060232329112228,1.2593523630074093,0.7723753286353784
2,20,1.2048504006478093,1.2559693221535002,0.7718619642339143
2,21,1.2027508686947566,1.2598797581025531,0.7713801205636022
2,22,1.1999723398557274,1.2563986216272627,0.7719638180486056
2,23,1.197591539993081,1.2588402262755802,0.7712801773713548
2,24,1.1979525582764738,1.257145858662469,0.771776649152283
2,25,1.196499523296151,1.2559965865952627,0.7720004604961893
2,26,1.196209559517522,1.256686811361994,0.7717551191911806
2,27,1.1965164484516266,1.2580919410501208,0.771613380362162
