stage,epoch,train_loss,val_loss,val_auroc
2,1,1.4241969585418701,1.1405726671218872,0.5353952168101133
2,2,1.394875168800354,1.1211252212524414,0.5638731358802022
2,3,1.3682762384414673,1.1036196947097778,0.5902627245963555
2,4,1.344344139099121,1.088010311126709,0.6156168855111324
2,5,1.3229643106460571,1.074222207069397,0.6388143397875583
2,6,1.30397367477417,1.06214439868927,0.6595645943923868
2,7,1.28717041015625,1.0516383647918701,0.6771961178973877
2,8,1.2723326683044434,1.0425512790679932,0.691649337350892
2,9,1.259232521057129,1.034729242324829,0.7036321263397307
2,10,1.2476491928100586,1.0280237197875977,0.7139041976757076
2,11,1.2373778820037842,1.0222961902618408,0.7222016541511068
2,12,1.2282330989837646,1.0174199342727661,0.7297208759907597
2,13,1.220051884651184,1.0132811069488525,0.7350769807134238
2,14,1.2126920223236084,1.0097788572311401,0.7394394171170501
2,15,1.206032395362854,1.0068247318267822,0.7433383193988334
2,16,1.1999702453613281,1.0043418407440186,0.7461305445274284
2,17,1.1944193840026855,1.0022636651992798,0.7483824906908018
2,18,1.1893084049224854,1.000534176826477,0.7500808983007776
2,19,1.1845777034759521,0.9991060495376587,0.751596057958583
2,20,1.1801784038543701,0.9979393482208252,0.7526904869290314
2,21,1.176070213317871,0.9970003962516785,0.7536418809838042
2,22,1.1722196340560913,0.9962607026100159,0.7542070519752011
2,23,1.168599247932434,0.9956952333450317,0.7546653902136378
2,24,1.1651856899261475,0.9952817559242249,0.7547272870738828
2,25,1.1619598865509033,0.995000422000885,0.7547561019402372
2,26,1.1589051485061646,0.9948328733444214,0.7546271094664598
2,27,1.156007170677185,0.994762659072876,0.754244562595326
2,28,1.1532537937164307,0.9947744607925415,0.7538926625211759
2,29,1.1506344079971313,0.9948546886444092,0.7531775720203517
2,30,1.148139476776123,0.9949908256530762,0.7525315600762656
2,31,1.1457599401474,0.995171844959259,0.7518738425977878
2,32,1.1434882879257202,0.9953877329826355,0.7513090648188856
2,33,1.1413171291351318,0.995629608631134,0.7509152596568102
2,34,1.1392402648925781,0.9958894848823547,0.7501588766214667
2,35,1.137251615524292,0.9961604475975037,0.7494737040224937
2,36,1.135345458984375,0.9964368343353271,0.7488713260010484
2,37,1.133516788482666,0.9967133402824402,0.7484169369197456
2,38,1.131761074066162,0.9969860911369324,0.7476785820042696
2,39,1.1300740242004395,0.9972517490386963,0.7472035140302957
2,40,1.1284517049789429,0.9975079894065857,0.7468321356603509
2,41,1.1268903017044067,0.997752845287323,0.7464045108802664
2,42,1.1253865957260132,0.997985303401947,0.7459805733894831
2,43,1.1239374876022339,0.9982043504714966,0.7455361271073792
2,44,1.12253999710083,0.9984096884727478,0.745098660788889
2,45,1.121191143989563,0.9986015558242798,0.7447897428651578
2,46,1.1198886632919312,0.9987802505493164,0.7444395890240394
2,47,1.1186295747756958,0.9989465475082397,0.7440548139421093
2,48,1.1174119710922241,0.9991009831428528,0.7438783672922104
2,49,1.1162333488464355,0.999244749546051,0.7436015720879711
2,50,1.1150916814804077,0.9993783831596375,0.7433462257251618
2,51,1.1139850616455078,0.9995026588439941,0.7429585731683854
2,52,1.1129114627838135,0.9996183514595032,0.7425239473453791
2,53,1.1118693351745605,0.9997262358665466,0.7420242893710686
2,54,1.110857367515564,0.9998269081115723,0.7415748694478778
2,55,1.1098741292953491,0.9999210834503174,0.7409699680065212
